category_id,category_level1,category_level2,category_level3
1000016664,21,184,2411
1000004313,21,184,2412
1000004309,21,184,2413
1000016662,21,184,2414
1000016672,21,184,2415
1000004279,21,184,2416
1000016943,21,184,2417
1000016666,21,184,2418
1000004275,21,184,2419
1000016744,21,185,2420
1000016746,21,185,2421
1000016742,21,185,2422
1000016750,21,185,2423
1000016752,21,185,2424
1000016740,21,185,2425
1000016748,21,185,2426
1000016684,21,141,2427
1000016686,21,141,2428
1000016688,21,141,2429
1000016690,21,141,2430
1000016692,21,141,2431
1000016694,21,141,2432
1000016696,21,141,2433
1000016700,21,141,2434
1000016702,21,141,2435
1000016704,21,141,2436
1000016706,21,141,2437
1000016708,21,141,2438
1000016710,21,141,2439
1000016712,21,141,2440
1000016714,21,141,2441
1000016716,21,141,2442
1000016722,21,141,2443
1000016724,21,141,2444
1000016726,21,141,2445
1000016728,21,141,2446
1000016730,21,141,2447
1000016732,21,141,2448
1000016734,21,141,2449
1000016736,21,141,2450
1000016738,21,141,2451
1000004318,21,186,2452
1000004316,21,186,2453
1000016674,21,186,2454
1000016676,21,186,2455
1000004320,21,186,2456
1000016678,21,186,2457
1000016680,21,186,2458
1000008105,21,186,2459
1000004325,21,187,2460
1000004327,21,187,2461
1000004329,21,187,2462
1000004331,21,187,2463
1000004351,21,187,2464
1000016754,21,187,2465
1000004335,21,187,2466
1000004337,21,187,2467
1000004339,21,187,2468
1000004341,21,187,2469
1000004343,21,187,2470
1000004345,21,187,2471
1000004349,21,187,2472
1000004353,21,187,2473
1000004356,21,187,2474
1000004359,21,188,2475
1000004361,21,188,2476
1000004363,21,188,2477
1000004367,21,188,2478
1000011448,22,189,2479
1000017189,22,189,2480
1000011456,22,189,2481
1000011454,22,189,2482
1000011450,22,189,2483
1000011470,22,189,2484
1000011460,22,189,2485
1000011462,22,189,2486
1000011464,22,189,2487
1000011466,22,189,2488
1000011468,22,189,2489
1000004530,22,190,2490
1000003934,22,190,2491
1000003992,22,190,2492
1000015331,22,190,2493
1000003955,22,190,2494
1000003960,22,190,2495
1000003940,22,190,2496
1000003938,22,190,2497
1000004210,22,190,2498
1000003967,22,190,2499
1000003971,22,190,2500
1000015912,22,190,2501
1000003964,22,190,2502
1000008094,22,190,2503
1000003952,22,190,2504
1000004582,22,190,2505
1000004006,22,190,2506
1000013150,22,190,2507
1000003973,22,190,2508
1000003985,22,190,2509
1000003980,22,190,2510
1000003945,22,190,2511
1000003989,22,190,2512
1000003997,22,190,2513
1000004012,22,190,2514
1000017187,22,190,2515
1000004009,22,190,2516
1000003949,22,190,2517
1000004002,22,190,2518
1000004000,22,190,2519
1000003977,22,190,2520
1000004014,22,191,2521
1000004085,22,191,2522
1000004056,22,191,2523
1000004019,22,191,2524
1000004526,22,191,2525
1000004016,22,191,2526
1000004067,22,191,2527
1000004024,22,191,2528
1000004041,22,191,2529
1000004079,22,191,2530
1000004035,22,191,2531
1000004088,22,191,2532
1000004090,22,191,2533
1000004061,22,191,2534
1000007833,22,192,2535
1000008363,22,192,2536
1000004137,22,192,2537
1000004142,22,192,2538
1000012869,22,192,2539
1000004159,22,192,2540
1000004145,22,192,2541
1000004151,22,192,2542
1000004148,22,192,2543
1000004154,22,192,2544
1000004157,22,192,2545
1000011473,22,193,2546
1000011475,22,193,2547
1000011427,22,194,2548
1000013218,22,194,2549
1000011435,22,194,2550
1000012886,22,194,2551
1000011443,22,194,2552
1000021450,22,194,2553
1000011445,22,194,2554
1000011437,22,194,2555
1000011429,22,194,2556
1000011431,22,194,2557
1000011439,22,194,2558
1000011433,22,194,2559
1000011423,22,194,2560
1000004161,22,195,2561
1000004167,22,195,2562
1000004591,22,195,2563
1000004176,22,195,2564
1000004164,22,195,2565
1000004212,22,195,2566
1000004171,22,195,2567
1000004192,22,196,2568
1000004187,22,196,2569
1000004184,22,196,2570
1000004181,22,196,2571
1000011420,22,197,2572
1000016073,22,197,2573
1000022312,22,197,2574
1000011418,22,197,2575
1000022309,22,197,2576
1000003947,22,198,2577
1000004004,22,198,2578
1000003943,22,198,2579
1000003950,22,198,2580
1000003957,22,198,2581
1000004682,22,198,2582
1000004540,22,198,2583
1000003986,22,198,2584
1000004022,22,198,2585
1000007984,22,198,2586
1000004097,22,198,2587
1000004115,22,198,2588
1000004135,22,198,2589
1000017742,22,199,2590
1000004536,22,199,2591
1000004141,22,199,2592
1000004147,22,199,2593
1000011383,22,199,2594
1000004153,22,199,2595
1000004163,22,199,2596
1000004169,22,199,2597
1000004676,22,199,2598
1000004174,22,199,2599
1000011391,22,200,2600
1000011397,22,200,2601
1000011393,22,200,2602
1000011401,22,200,2603
1000011403,22,200,2604
1000022303,22,200,2605
1000011395,22,200,2606
1000011405,22,200,2607
1000011407,22,200,2608
1000011409,22,200,2609
1000011411,22,200,2610
1000011415,22,200,2611
1000011386,22,201,2612
1000022305,22,201,2613
1000011388,22,201,2614
1000022307,22,201,2615
1000013443,23,202,2616
1000013445,23,202,2617
1000013447,23,202,2618
1000013451,23,202,2619
1000013453,23,202,2620
1000013462,23,203,2621
1000013470,23,203,2622
1000013472,23,203,2623
1000013476,23,203,2624
1000013478,23,203,2625
1000013480,23,203,2626
1000013487,23,204,2627
1000013499,23,204,2628
1000013561,23,205,2629
1000013565,23,205,2630
1000013567,23,205,2631
1000013577,23,205,2632
1000013587,23,205,2633
1000013591,23,205,2634
1000013597,23,205,2635
1000013599,23,205,2636
1000013603,23,205,2637
1000013912,23,205,2638
1000013617,23,205,2639
1000013631,23,205,2640
1000013634,23,205,2641
1000013640,23,205,2642
1000013645,23,205,2643
1000013649,23,205,2644
1000013653,23,205,2645
1000013842,23,206,2646
1000013660,23,206,2647
1000013884,23,206,2648
1000013666,23,206,2649
1000013668,23,206,2650
1000013510,23,207,2651
1000013524,23,207,2652
1000013532,23,207,2653
1000013882,23,207,2654
1000013550,23,207,2655
1000013554,23,207,2656
1000013679,23,208,2657
1000013697,23,208,2658
1000013701,23,208,2659
1000013705,23,208,2660
1000013709,23,208,2661
1000013711,23,208,2662
1000013713,23,208,2663
1000013717,23,208,2664
1000013725,23,208,2665
1000013732,23,209,2666
1000013736,23,209,2667
1000013740,23,209,2668
1000013744,23,209,2669
1000013750,23,209,2670
1000013752,23,209,2671
1000013850,23,209,2672
1000013838,23,209,2673
1000013766,23,209,2674
1000013768,23,209,2675
1000013770,23,209,2676
1000013772,23,209,2677
1000013776,23,209,2678
1000013856,23,209,2679
1000013782,23,209,2680
1000013858,23,210,2681
1000013860,23,210,2682
1000013801,23,210,2683
1000013803,23,210,2684
1000013862,23,210,2685
1000013866,23,210,2686
1000013976,23,210,2687
1000013902,23,210,2688
1000013868,23,210,2689
1000013870,23,210,2690
1000013906,23,210,2691
1000013964,23,210,2692
1000013874,23,210,2693
1000014369,23,210,2694
1000013974,23,210,2695
1000013826,23,211,2696
1000013830,23,211,2697
1000013946,23,211,2698
1000013832,23,211,2699
1000001880,24,212,2700
1000001878,24,212,2701
1000015692,24,212,2702
1000016961,24,212,2703
1000016972,24,212,2704
1000001882,24,212,2705
1000016970,24,212,2706
1000016959,24,212,2707
1000017659,24,212,2708
1000021814,24,212,2709
1000012675,24,212,2710
1000016081,24,212,2711
1000001884,24,212,2712
1000001886,24,212,2713
1000021804,24,212,2714
1000016980,24,212,2715
1000001890,24,212,2716
1000001888,24,212,2717
1000001892,24,212,2718
1000021808,24,212,2719
1000017663,24,212,2720
1000016965,24,212,2721
1000001894,24,212,2722
1000013046,24,212,2723
1000021806,24,212,2724
1000016963,24,212,2725
1000001896,24,212,2726
1000001898,24,212,2727
1000017661,24,212,2728
1000016967,24,212,2729
1000021798,24,212,2730
1000001903,24,213,2731
1000015264,24,213,2732
1000001908,24,213,2733
1000001910,24,213,2734
1000015383,24,213,2735
1000009970,24,213,2736
1000001912,24,213,2737
1000009962,24,213,2738
1000001914,24,213,2739
1000015381,24,213,2740
1000015385,24,213,2741
1000001921,24,213,2742
1000001925,24,214,2743
1000012919,24,214,2744
1000012915,24,214,2745
1000003279,24,214,2746
1000012921,24,214,2747
1000011477,24,214,2748
1000007820,24,214,2749
1000007824,24,214,2750
1000012797,24,214,2751
1000007418,24,214,2752
1000001927,24,214,2753
1000015220,24,215,2754
1000015222,24,215,2755
1000015224,24,215,2756
1000015226,24,215,2757
1000015228,24,215,2758
1000015230,24,215,2759
1000015232,24,215,2760
1000015234,24,215,2761
1000015256,24,215,2762
1000015236,24,215,2763
1000015238,24,215,2764
1000015242,24,215,2765
1000015244,24,215,2766
1000015248,24,215,2767
1000015250,24,215,2768
1000015252,24,215,2769
1000015254,24,215,2770
1000015618,24,216,2771
1000001930,24,216,2772
1000001932,24,216,2773
1000001934,24,216,2774
1000001936,24,216,2775
1000002153,24,217,2776
1000002155,24,217,2777
1000002159,24,217,2778
1000009968,24,217,2779
1000002164,24,217,2780
1000002166,24,217,2781
1000002170,24,217,2782
1000002172,24,217,2783
1000001979,24,218,2784
1000001981,24,218,2785
1000015611,24,218,2786
1000013068,24,218,2787
1000008656,24,218,2788
1000001991,24,218,2789
1000001993,24,218,2790
1000001995,24,218,2791
1000001998,24,218,2792
1000002000,24,218,2793
1000013066,24,218,2794
1000015301,24,218,2795
1000002004,24,218,2796
1000003491,24,218,2797
1000002002,24,218,2798
1000015266,24,218,2799
1000018756,24,218,2800
1000002008,24,218,2801
1000002010,24,218,2802
1000013061,24,218,2803
1000002006,24,218,2804
1000003170,24,218,2805
1000015303,24,218,2806
1000013063,24,218,2807
1000002012,24,218,2808
1000002014,24,218,2809
1000002016,24,218,2810
1000002018,24,218,2811
1000001939,24,219,2812
1000001941,24,219,2813
1000018187,24,219,2814
1000018190,24,219,2815
1000001943,24,219,2816
1000001945,24,219,2817
1000018197,24,219,2818
1000001947,24,219,2819
1000018195,24,219,2820
1000001949,24,219,2821
1000018192,24,219,2822
1000022429,24,219,2823
1000001951,24,219,2824
1000012805,24,219,2825
1000018189,24,219,2826
1000001954,24,220,2827
1000001956,24,220,2828
1000001958,24,220,2829
1000001962,24,220,2830
1000001960,24,220,2831
1000001964,24,220,2832
1000009559,24,220,2833
1000001968,24,220,2834
1000001966,24,220,2835
1000001972,24,220,2836
1000003307,24,220,2837
1000001974,24,220,2838
1000003305,24,220,2839
1000016083,24,221,2840
1000002021,24,221,2841
1000009650,24,221,2842
1000002023,24,221,2843
1000003299,24,221,2844
1000003297,24,221,2845
1000002025,24,221,2846
1000016992,24,221,2847
1000002027,24,221,2848
1000002029,24,221,2849
1000003293,24,221,2850
1000009104,24,221,2851
1000016984,24,221,2852
1000016085,24,221,2853
1000015944,24,221,2854
1000016996,24,221,2855
1000002031,24,221,2856
1000015942,24,221,2857
1000016988,24,221,2858
1000017010,24,221,2859
1000002033,24,221,2860
1000003301,24,221,2861
1000002035,24,221,2862
1000017022,24,221,2863
1000002037,24,221,2864
1000015605,24,221,2865
1000002039,24,221,2866
1000007385,24,221,2867
1000002041,24,221,2868
1000002045,24,221,2869
1000002047,24,221,2870
1000007859,24,221,2871
1000017018,24,221,2872
1000002043,24,221,2873
1000017020,24,221,2874
1000002049,24,221,2875
1000002051,24,221,2876
1000002053,24,221,2877
1000016986,24,221,2878
1000009958,24,221,2879
1000017012,24,221,2880
1000002055,24,221,2881
1000003332,24,221,2882
1000003538,24,221,2883
1000017014,24,221,2884
1000002057,24,221,2885
1000003277,24,221,2886
1000017016,24,221,2887
1000002059,24,221,2888
1000015940,24,221,2889
1000003330,24,221,2890
1000017008,24,221,2891
1000008528,24,221,2892
1000002061,24,221,2893
1000009388,24,221,2894
1000002063,24,221,2895
1000002065,24,221,2896
1000002103,24,222,2897
1000002105,24,222,2898
1000002107,24,222,2899
1000002109,24,222,2900
1000002111,24,222,2901
1000002113,24,222,2902
1000002115,24,222,2903
1000002117,24,222,2904
1000003334,24,222,2905
1000002119,24,222,2906
1000002121,24,222,2907
1000002125,24,222,2908
1000009972,24,222,2909
1000002127,24,222,2910
1000002129,24,222,2911
1000009964,24,222,2912
1000002123,24,222,2913
1000002133,24,222,2914
1000002135,24,222,2915
1000002144,24,222,2916
1000002146,24,222,2917
1000015085,24,223,2918
1000003283,24,223,2919
1000002175,24,223,2920
1000003285,24,223,2921
1000002177,24,223,2922
1000003289,24,223,2923
1000003281,24,223,2924
1000002179,24,223,2925
1000002181,24,223,2926
1000008676,24,224,2927
1000003322,24,224,2928
1000003320,24,224,2929
1000008952,25,225,2930
1000008954,25,225,2931
1000008960,25,225,2932
1000018742,25,225,2933
1000008966,25,225,2934
1000008964,25,225,2935
1000008958,25,225,2936
1000008962,25,225,2937
1000008956,25,225,2938
1000018744,25,226,2939
1000008772,25,226,2940
1000008770,25,226,2941
1000008774,25,226,2942
1000008778,25,226,2943
1000008780,25,226,2944
1000008782,25,226,2945
1000008776,25,226,2946
1000008788,25,226,2947
1000008786,25,226,2948
1000018596,25,226,2949
1000015342,25,227,2950
1000015336,25,227,2951
1000015360,25,227,2952
1000015362,25,227,2953
1000015334,25,227,2954
1000015338,25,227,2955
1000015358,25,227,2956
1000015348,25,227,2957
1000015340,25,227,2958
1000015350,25,227,2959
1000015352,25,227,2960
1000015354,25,227,2961
1000015344,25,227,2962
1000015346,25,227,2963
1000018712,25,228,2964
1000018714,25,228,2965
1000018716,25,228,2966
1000018718,25,228,2967
1000018720,25,228,2968
1000018740,25,228,2969
1000018722,25,228,2970
1000018724,25,228,2971
1000018726,25,228,2972
1000018728,25,228,2973
1000018729,25,228,2974
1000018732,25,228,2975
1000018734,25,228,2976
1000018736,25,228,2977
1000018738,25,228,2978
1000018573,25,229,2979
1000018575,25,229,2980
1000018577,25,229,2981
1000018579,25,229,2982
1000018571,25,229,2983
1000018581,25,229,2984
1000018583,25,229,2985
1000018585,25,229,2986
1000018587,25,229,2987
1000018592,25,229,2988
1000018590,25,229,2989
1000008822,25,230,2990
1000008824,25,230,2991
1000008826,25,230,2992
1000008836,25,230,2993
1000008830,25,230,2994
1000008808,25,230,2995
1000008810,25,230,2996
1000008812,25,230,2997
1000008816,25,230,2998
1000008818,25,230,2999
1000008834,25,230,3000
1000008838,25,230,3001
1000018634,25,231,3002
1000018632,25,231,3003
1000018636,25,231,3004
1000018638,25,231,3005
1000018640,25,231,3006
1000018642,25,231,3007
1000018707,25,231,3008
1000018644,25,231,3009
1000018646,25,231,3010
1000018648,25,231,3011
1000018650,25,231,3012
1000018652,25,231,3013
1000018657,25,231,3014
1000018659,25,231,3015
1000018661,25,231,3016
1000018663,25,231,3017
1000018665,25,231,3018
1000018671,25,231,3019
1000018667,25,231,3020
1000018675,25,231,3021
1000018669,25,231,3022
1000018677,25,231,3023
1000018679,25,231,3024
1000018682,25,231,3025
1000018689,25,231,3026
1000018691,25,231,3027
1000018695,25,231,3028
1000018697,25,231,3029
1000018699,25,231,3030
1000018701,25,231,3031
1000018709,25,231,3032
1000018703,25,231,3033
1000018705,25,231,3034
1000008866,25,232,3035
1000008854,25,232,3036
1000008868,25,232,3037
1000018598,25,232,3038
1000008843,25,232,3039
1000008872,25,232,3040
1000008848,25,232,3041
1000018610,25,232,3042
1000008864,25,232,3043
1000018608,25,232,3044
1000008852,25,232,3045
1000018602,25,232,3046
1000018606,25,232,3047
1000008870,25,232,3048
1000018600,25,232,3049
1000008874,25,232,3050
1000008856,25,232,3051
1000008858,25,232,3052
1000008862,25,232,3053
1000008891,25,233,3054
1000018616,25,233,3055
1000008881,25,233,3056
1000008883,25,233,3057
1000008877,25,233,3058
1000018618,25,233,3059
1000008885,25,233,3060
1000008887,25,233,3061
1000018614,25,233,3062
1000009368,25,233,3063
1000008889,25,233,3064
1000009077,25,233,3065
1000008896,25,234,3066
1000008894,25,234,3067
1000018622,25,234,3068
1000008900,25,234,3069
1000008904,25,234,3070
1000008908,25,234,3071
1000008918,25,234,3072
1000008910,25,234,3073
1000008912,25,234,3074
1000008914,25,234,3075
1000018620,25,234,3076
1000008916,25,234,3077
1000008799,25,235,3078
1000009316,25,235,3079
1000008795,25,235,3080
1000008791,25,235,3081
1000008793,25,235,3082
1000008803,25,235,3083
1000008805,25,235,3084
1000008801,25,235,3085
1000008797,25,235,3086
1000022415,25,236,3087
1000022378,25,236,3088
1000022381,25,236,3089
1000022407,25,236,3090
1000022383,25,236,3091
1000022385,25,236,3092
1000022387,25,236,3093
1000022389,25,236,3094
1000022391,25,236,3095
1000022393,25,236,3096
1000022395,25,236,3097
1000022413,25,236,3098
1000022397,25,236,3099
1000022409,25,236,3100
1000022411,25,236,3101
1000022399,25,236,3102
1000022419,25,236,3103
1000022421,25,236,3104
1000022417,25,236,3105
1000008949,25,237,3106
1000008927,25,237,3107
1000008935,25,237,3108
1000008937,25,237,3109
1000008943,25,237,3110
1000008925,25,237,3111
1000008929,25,237,3112
1000008941,25,237,3113
1000008947,25,237,3114
1000009267,25,237,3115
1000008933,25,237,3116
1000018624,25,237,3117
1000008939,25,237,3118
1000009075,25,237,3119
1000008996,25,238,3120
1000008998,25,238,3121
1000015087,25,238,3122
1000008969,25,238,3123
1000008971,25,238,3124
1000008973,25,238,3125
1000008975,25,238,3126
1000009557,25,238,3127
1000008979,25,238,3128
1000009001,25,238,3129
1000008981,25,238,3130
1000008983,25,238,3131
1000008985,25,238,3132
1000008999,25,238,3133
1000008993,25,238,3134
1000008987,25,238,3135
1000008989,25,238,3136
1000008991,25,238,3137
1000018628,25,238,3138
1000018594,25,239,3139
1000009045,25,239,3140
1000009049,25,239,3141
1000009052,25,239,3142
1000009054,25,239,3143
1000015867,25,239,3144
1000009056,25,239,3145
1000009058,25,239,3146
1000018746,25,239,3147
1000022353,25,240,3148
1000008767,25,241,3149
1000008761,25,241,3150
1000008747,25,241,3151
1000008749,25,241,3152
1000008757,25,241,3153
1000008753,25,241,3154
1000008741,25,241,3155
1000008765,25,241,3156
1000008755,25,241,3157
1000008763,25,241,3158
1000008759,25,241,3159
1000018346,26,242,3160
1000018358,26,242,3161
1000018348,26,242,3162
1000018350,26,242,3163
1000018402,26,242,3164
1000021442,26,242,3165
1000018352,26,242,3166
1000018404,26,242,3167
1000018354,26,242,3168
1000018356,26,242,3169
1000018362,26,242,3170
1000018360,26,242,3171
1000018364,26,242,3172
1000018366,26,242,3173
1000018368,26,242,3174
1000018370,26,242,3175
1000018748,26,242,3176
1000018372,26,242,3177
1000018400,26,242,3178
1000018374,26,242,3179
1000018376,26,242,3180
1000018378,26,242,3181
1000018380,26,242,3182
1000018386,26,242,3183
1000018388,26,242,3184
1000018398,26,242,3185
1000018396,26,242,3186
1000018390,26,242,3187
1000018407,26,243,3188
1000018409,26,243,3189
1000018447,26,243,3190
1000018413,26,243,3191
1000018421,26,243,3192
1000018425,26,243,3193
1000018427,26,243,3194
1000018429,26,243,3195
1000018431,26,243,3196
1000018433,26,243,3197
1000018435,26,243,3198
1000018437,26,243,3199
1000018439,26,243,3200
1000018441,26,243,3201
1000018443,26,243,3202
1000018445,26,243,3203
1000018449,26,243,3204
1000018451,26,243,3205
1000018467,26,243,3206
1000018477,26,243,3207
1000018480,26,244,3208
1000018483,26,245,3209
1000018485,26,245,3210
1000018487,26,245,3211
1000018491,26,245,3212
1000018489,26,245,3213
1000022191,26,245,3214
1000018493,26,245,3215
1000018495,26,245,3216
1000018497,26,245,3217
1000022495,26,245,3218
1000018499,26,245,3219
1000018501,26,245,3220
1000018503,26,245,3221
1000018505,26,245,3222
1000018507,26,245,3223
1000018509,26,245,3224
1000018511,26,245,3225
1000018529,26,245,3226
1000018538,26,245,3227
1000018550,26,245,3228
1000018515,26,245,3229
1000018517,26,245,3230
1000018519,26,245,3231
1000018521,26,245,3232
1000018523,26,245,3233
1000014008,27,246,3234
1000014010,27,246,3235
1000014012,27,246,3236
1000014019,27,247,3237
1000014353,27,247,3238
1000014015,27,247,3239
1000014017,27,247,3240
1000014022,27,248,3241
1000014024,27,248,3242
1000014026,27,248,3243
1000014028,27,248,3244
1000014030,27,248,3245
1000014032,27,248,3246
1000014343,27,248,3247
1000014034,27,248,3248
1000014036,27,248,3249
1000014038,27,248,3250
1000014042,27,248,3251
1000014044,27,248,3252
1000015309,27,249,3253
1000014047,27,250,3254
1000014049,27,250,3255
1000014051,27,250,3256
1000014053,27,250,3257
1000014056,27,251,3258
1000014058,27,251,3259
1000014060,27,251,3260
1000014062,27,251,3261
1000014065,27,252,3262
1000014067,27,252,3263
1000014069,27,252,3264
1000014341,27,252,3265
1000014071,27,252,3266
1000014073,27,252,3267
1000014075,27,252,3268
1000014077,27,252,3269
1000014079,27,252,3270
1000014081,27,252,3271
1000014083,27,252,3272
1000014085,27,252,3273
1000014087,27,252,3274
1000014090,27,253,3275
1000014092,27,253,3276
1000014094,27,253,3277
1000014096,27,253,3278
1000014098,27,253,3279
1000014100,27,253,3280
1000014102,27,253,3281
1000014104,27,253,3282
1000014107,27,254,3283
1000014109,27,254,3284
1000014111,27,254,3285
1000014113,27,254,3286
1000014115,27,254,3287
1000014117,27,254,3288
1000014120,27,255,3289
1000014122,27,255,3290
1000014128,27,255,3291
1000014126,27,255,3292
1000014130,27,255,3293
1000014132,27,255,3294
1000014134,27,255,3295
1000014136,27,255,3296
1000014139,27,256,3297
1000014141,27,256,3298
1000014143,27,256,3299
1000014145,27,256,3300
1000019548,27,256,3301
1000014349,27,256,3302
1000014148,27,257,3303
1000014150,27,257,3304
1000014152,27,257,3305
1000014154,27,257,3306
1000014156,27,257,3307
1000014159,27,258,3308
1000014161,27,258,3309
1000014165,27,258,3310
1000014163,27,258,3311
1000014167,27,258,3312
1000014169,27,258,3313
1000014351,27,258,3314
1000014173,27,258,3315
1000014175,27,258,3316
1000014177,27,258,3317
1000014179,27,258,3318
1000014182,27,259,3319
1000014184,27,259,3320
1000014186,27,259,3321
1000019560,27,259,3322
1000019550,27,259,3323
1000019558,27,259,3324
1000019556,27,259,3325
1000014188,27,259,3326
1000014190,27,259,3327
1000014192,27,259,3328
1000014194,27,259,3329
1000019552,27,259,3330
1000019554,27,259,3331
1000014197,27,260,3332
1000014337,27,260,3333
1000014199,27,260,3334
1000014202,27,260,3335
1000014204,27,260,3336
1000014206,27,260,3337
1000014208,27,260,3338
1000014210,27,260,3339
1000014213,27,261,3340
1000014215,27,261,3341
1000014217,27,261,3342
1000014219,27,261,3343
1000014347,27,261,3344
1000019546,27,261,3345
1000019563,27,262,3346
1000018552,27,263,3347
1000014222,27,263,3348
1000014224,27,263,3349
1000014226,27,263,3350
1000014229,27,264,3351
1000014231,27,264,3352
1000014233,27,264,3353
1000014235,27,264,3354
1000014238,27,265,3355
1000014240,27,265,3356
1000014243,27,266,3357
1000014245,27,266,3358
1000014247,27,266,3359
1000014250,27,267,3360
1000014252,27,267,3361
1000014257,27,268,3362
1000014259,27,268,3363
1000014263,27,268,3364
1000014267,27,268,3365
1000014269,27,268,3366
1000014272,27,269,3367
1000014276,27,269,3368
1000014274,27,269,3369
1000014279,27,270,3370
1000014281,27,270,3371
1000014283,27,270,3372
1000014285,27,270,3373
1000014287,27,270,3374
1000014290,27,271,3375
1000014292,27,271,3376
1000014294,27,271,3377
1000014296,27,271,3378
1000014298,27,271,3379
1000014300,27,271,3380
1000014305,27,272,3381
1000014307,27,272,3382
1000014309,27,272,3383
1000014311,27,272,3384
1000014313,27,272,3385
1000014303,27,272,3386
1000014316,27,273,3387
1000014318,27,273,3388
1000014320,27,273,3389
1000014322,27,273,3390
1000014326,27,273,3391
1000014324,27,273,3392
1000014329,27,274,3393
1000014331,27,274,3394
1000014333,27,274,3395
1000015742,28,275,3396
1000015744,28,275,3397
1000015746,28,275,3398
1000015748,28,275,3399
1000015750,28,275,3400
1000019466,28,275,3401
1000015752,28,275,3402
1000015740,28,275,3403
1000015754,28,275,3404
1000015756,28,275,3405
1000015761,28,276,3406
1000015763,28,276,3407
1000015767,28,276,3408
1000015769,28,276,3409
1000015771,28,276,3410
1000015774,28,277,3411
1000015776,28,277,3412
1000015780,28,277,3413
1000015782,28,277,3414
1000015784,28,277,3415
1000015786,28,277,3416
1000015788,28,277,3417
1000015790,28,277,3418
1000015792,28,277,3419
1000015795,28,278,3420
1000015797,28,278,3421
1000014377,29,279,3422
1000015415,29,279,3423
1000014379,29,279,3424
1000014954,29,279,3425
1000014381,29,279,3426
1000014383,29,279,3427
1000014385,29,279,3428
1000015105,29,279,3429
1000014387,29,279,3430
1000014390,29,280,3431
1000014392,29,280,3432
1000014394,29,280,3433
1000014396,29,280,3434
1000014398,29,280,3435
1000014416,29,280,3436
1000014400,29,280,3437
1000014406,29,280,3438
1000014408,29,280,3439
1000014410,29,280,3440
1000014412,29,280,3441
1000014418,29,280,3442
1000014425,29,281,3443
1000014427,29,281,3444
1000014431,29,281,3445
1000014441,29,281,3446
1000014449,29,281,3447
1000014457,29,281,3448
1000014459,29,281,3449
1000014463,29,281,3450
1000014465,29,281,3451
1000014467,29,281,3452
1000014469,29,281,3453
1000014493,29,282,3454
1000014495,29,282,3455
1000014497,29,282,3456
1000014499,29,282,3457
1000014501,29,282,3458
1000014505,29,282,3459
1000014507,29,282,3460
1000017306,29,283,3461
1000014510,29,284,3462
1000014514,29,284,3463
1000014516,29,284,3464
1000014518,29,284,3465
1000014520,29,284,3466
1000014522,29,284,3467
1000015146,29,284,3468
1000014524,29,284,3469
1000014526,29,284,3470
1000014528,29,284,3471
1000014530,29,284,3472
1000014532,29,284,3473
1000014539,29,285,3474
1000014541,29,285,3475
1000014545,29,285,3476
1000014549,29,285,3477
1000014547,29,285,3478
1000014551,29,285,3479
1000014555,29,285,3480
1000014557,29,285,3481
1000014559,29,285,3482
1000014561,29,285,3483
1000014553,29,285,3484
1000014566,29,286,3485
1000021452,29,286,3486
1000014568,29,286,3487
1000014572,29,286,3488
1000014570,29,286,3489
1000015168,29,287,3490
1000015176,29,287,3491
1000015174,29,287,3492
1000014577,29,288,3493
1000014579,29,288,3494
1000015213,29,288,3495
1000014581,29,288,3496
1000014594,29,289,3497
1000014600,29,289,3498
1000014606,29,289,3499
1000014615,29,290,3500
1000014617,29,290,3501
1000014621,29,290,3502
1000015165,29,290,3503
1000014625,29,290,3504
1000014627,29,290,3505
1000014631,29,290,3506
1000014635,29,290,3507
1000014637,29,290,3508
1000014639,29,290,3509
1000014641,29,290,3510
1000014651,29,290,3511
1000014657,29,290,3512
1000014662,29,290,3513
1000014666,29,290,3514
1000014679,29,291,3515
1000014681,29,291,3516
1000014683,29,291,3517
1000014686,29,292,3518
1000014688,29,292,3519
1000014690,29,292,3520
1000015186,29,292,3521
1000014692,29,292,3522
1000014694,29,292,3523
1000014951,29,292,3524
1000014698,29,292,3525
1000014700,29,292,3526
1000014704,29,292,3527
1000015123,29,292,3528
1000014706,29,292,3529
1000014708,29,292,3530
1000014710,29,292,3531
1000014712,29,292,3532
1000014702,29,292,3533
1000014716,29,292,3534
1000014718,29,292,3535
1000014720,29,292,3536
1000014740,29,292,3537
1000015115,29,292,3538
1000015150,29,292,3539
1000014722,29,292,3540
1000014724,29,292,3541
1000014736,29,292,3542
1000014726,29,292,3543
1000014728,29,292,3544
1000014730,29,292,3545
1000014732,29,292,3546
1000014742,29,292,3547
1000014746,29,292,3548
1000014752,29,292,3549
1000015138,29,293,3550
1000014765,29,293,3551
1000014776,29,294,3552
1000014778,29,294,3553
1000015190,29,294,3554
1000015140,29,294,3555
1000014780,29,294,3556
1000014782,29,294,3557
1000014784,29,294,3558
1000014786,29,294,3559
1000014788,29,294,3560
1000014790,29,294,3561
1000014796,29,294,3562
1000014792,29,294,3563
1000014794,29,294,3564
1000014798,29,294,3565
1000014800,29,294,3566
1000014804,29,294,3567
1000014806,29,294,3568
1000015200,29,294,3569
1000014816,29,294,3570
1000014810,29,294,3571
1000014812,29,294,3572
1000015142,29,294,3573
1000014814,29,294,3574
1000014818,29,294,3575
